COCONUT_ID,SMILES,Molecular_Weight,NP_Likeness,QED_Score,Synthetic_Accessibility
CNP0175743.1,COC1=CC(/C=C/COC(C)=O)=CC=C1O[C@H](COC(C)=O)[C@@H]1O[C@@H](C2=C[C@@H](OC)[C@H](OC(C)=O)C=C2)[C@@H](COC(C)=O)C2=C[C@H](OC)[C@@H](OC(C)=O)C=C21,768.8090000000002,1.2194723232446496,0.1752126944936839,5.61610789751028
CNP0300813.2,CC(C)=CCC[C@](C)(O[C@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H]1CC[C@]2(C)[C@H]1[C@@H](O)C[C@H]1[C@@]3(C)CC[C@H](O[C@H]4O[C@@H](CO[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]5O)[C@H](O)[C@@H](O)[C@@H]4O)C(C)(C)[C@@H]3CC[C@@]12C,1077.3090000000004,1.9472947500537097,0.0794851459437166,6.838910042310673
CNP0388652.1,CC(C)[C@H](NC(=O)C1=CC=CC2=C1C1=CC=CC=C1C2=O)C(=O)NCC(=O)O,380.40000000000015,-0.2873405726886392,0.6041274060086432,2.591663862335267
CNP0171889.0,CCOC1=CC=CC=C1NCC1=CC(=O)OC2=CC(C)=C(O)C=C12,325.36400000000003,-0.5816871382183165,0.6978545927239299,2.1950812202796115
CNP0332611.0,COC(=O)CC1C2(C)CC3(O)C(O)(C2OC(C)=O)C(OC(C)=O)C2(O)C4CC(=O)OC(C5=COC=C5)C4(C)C(OC(C)=O)C(OC(C)=O)C2(O)C13COC(C)=O,794.7560000000002,1.907660224740788,0.1847588845702215,6.831574060512319
CNP0596644.0,CCOP(=O)(OCC)C1(C)C(COC(=O)NCCCNC(=O)CCCCC2SCC3NC(=O)NC32)CC=[N+]1[O-],591.6680000000003,-0.0031177284297589,0.0692393091011501,4.919647744426472
CNP0210489.0,COC1=CC=CC(C2=NC(C(=O)NCC(O)C3=CC=CC=C3)=CC3=C2NC2=CC=CC=C23)=C1OC,467.5250000000002,-0.1621093384225857,0.31756859588293,2.8739511778823346
CNP0120897.0,C=C(C)COC1=CC=C2C(CC3=CC=CC=C3)=NOC2=C1,279.339,-0.9673268194903188,0.6503059738161895,2.1798284880235936
CNP0119758.1,CCCCC[C@@H]1CCCCCCCCCCCC(=O)O[C@H]2[C@H](O1)O[C@H](CO)[C@@H](OC(C)=O)[C@@H]2OC(C)=O,528.6830000000002,1.5723868866899784,0.2836668524515128,4.535195230706725
CNP0318237.1,C[C@@H]1[C@H](O)C[C@@]23COC(=O)C2=CC[C@H](O)[C@@H]3[C@@]1(C)CCC1=COC=C1,346.4230000000001,2.9398841238731195,0.8220870233081387,5.411025659203654
CNP0508652.0,O=C(O)C1=CC=CC(NN=C(C2=CC=CC=C2)C2=CC=C([N+](=O)[O-])C=C2)=C1,361.3570000000001,-1.0476441361679965,0.389612336189347,2.074214872926932
CNP0123695.1,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(C=CC(=O)O4)C=C3O)[C@H](O)[C@@H](OC(=O)/C=C/C3=CC=C(O)C=C3)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,632.5710000000005,1.9276466283678224,0.0941762168161332,4.782624310354461
CNP0274545.5,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)O)[C@@H](C)O)C(C)C)CC[C@]4(C)[C@@H]3CC[C@@]21C,585.7420000000001,0.5994662838847401,0.2056578894600398,4.849286541064657
CNP0597280.0,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC2(O)CCC(=O)O)C13,432.51300000000026,2.1610105602465257,0.5185089905844714,5.228399932387971
CNP0111322.1,C=C(C)C(=O)O[C@H]1[C@@H]2C(=C)C(=O)O[C@H]2/C=C(/C)C(=O)O[C@H](C)[C@@](C)(O)[C@@H]1O,380.3930000000001,2.7449466089329344,0.4054991203805447,5.222614450799098
CNP0026754.2,COC1=CC=C([C@H]2CC(C3=CC=C4C=CC=CC4=C3)=NN2C2=CC=CC=C2)C=C1,378.4750000000001,-0.952211599273738,0.4219986092474315,2.456897867216972
CNP0188301.0,O=CC1=CC=C2C=NNN12,135.12599999999998,-0.8077573266722,0.5777902469341389,3.756515520521667
